status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
228735667216_10155207375507217,b'The second time this is happening.',b'Duterte pulls Philippine police out of bloody drug war',link,http://www.bbc.co.uk/news/world-asia-41591534?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 19:00:40,2233,190,101,2062,58,61,31,8,13,0,0.19883040935672514,world,asia
228735667216_10155207252472217,b'Should seal tartare be on the menu?',b'Canada indigenous restaurant sparks seal debate',link,http://www.bbc.com/news/world-us-canada-41586342?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 17:59:08,1495,254,72,1006,32,74,15,63,305,0,-0.3282208588957055,world,us
228735667216_10155206898352217,"b'The US accused UNESCO, the U.N.\'s cultural agency, of ""anti-Israel"" bias. \n\nNow Israel says it will quit too.'",b'Israel to join US in quitting Unesco',link,http://www.bbc.co.uk/news/world-us-canada-41598991?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 16:00:27,7223,782,702,4891,237,204,964,160,767,0,0.058747855917667235,world,us
228735667216_10155206801317217,"b""Here's a timeline of events that led to the downfall of Hollywood's most powerful film mogul.""",b'How the Harvey Weinstein scandal unfolded',link,http://www.bbc.co.uk/news/entertainment-arts-41594672?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 15:20:03,1978,260,170,1737,57,93,19,12,60,0,0.008298755186721992,entertainment,arts
228735667216_10155206567852217,"b'""It was clear that we needed to get the fish out or this patient was not going to survive."" \xf0\x9f\x90\x9f'","b""Man resuscitated after sole 'jumps' down throat""",link,http://www.bbc.co.uk/news/uk-england-dorset-41598493?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 13:56:01,6944,1350,1783,4160,71,2074,598,39,2,0,0.11278735632183907,uk,england
228735667216_10155206364577217,"b'Trump\'s tweets come a week after Vice President Pence said the administration would be with Puerto Rico ""every step of the way"".'",b'Trump puts Puerto Rico on notice over aid',link,http://www.bbc.co.uk/news/world-us-canada-41598616?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 12:35:15,6038,477,762,2171,42,128,52,821,2824,0,-0.4591414533229894,world,us
228735667216_10155206245762217,"b""Some cases weren't properly discussed before patients had life changing, irreversible surgery.""","b""Leading UK hospital 'failing' intersex children""",link,http://www.bbc.co.uk/news/uk-41593914?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 11:57:44,1700,128,102,1249,19,34,13,230,155,0,-0.39135254988913526,uk,
228735667216_10155206179122217,b'Living in a pizza TV history has its downsides. \xf0\x9f\x8d\x95',b'Breaking Bad house blocks pizza pranksters',link,http://www.bbc.co.uk/news/world-us-canada-41596496?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 11:26:27,2587,218,177,2063,45,28,434,12,5,0,0.44083969465648853,world,us
228735667216_10155206084452217,b'Holy guacamole! \xf0\x9f\xa5\x91\xf0\x9f\xa5\x91\xf0\x9f\xa5\x91',"b""'Diet' avocados launched by Spanish firm""",link,http://www.bbc.co.uk/news/world-europe-41594264?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 10:42:49,1922,227,173,1676,41,38,140,7,20,0,0.3130081300813008,world,europe
228735667216_10155205982092217,"b'The EU\'s chief negotiator says the lack of agreement is ""disturbing"".'","b""Deadlock over UK Brexit 'divorce' bill - Barnier""",link,http://www.bbc.co.uk/news/uk-politics-41585430?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 10:02:18,1295,385,81,1110,17,20,94,19,35,0,0.15405405405405406,uk,politics
228735667216_10155205785222217,"b""It's thought they're a North American couple who were kidnapped in 2012 - and had three children in captivity.""","b""Hostages held by Taliban 'freed after five years'""",link,http://www.bbc.co.uk/news/world-asia-41598936?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 08:52:12,6351,598,352,5435,262,521,34,86,13,0,0.10753275109170306,world,asia
228735667216_10155205694512217,b'It could lead to payouts for owners of other paw-ly pooches \xf0\x9f\x90\xb6',b'Woman granted sick pay to look after dog',link,http://www.bbc.co.uk/news/world-europe-41594224?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 08:11:04,10313,917,1175,8217,1620,312,92,15,57,0,0.39122137404580154,world,europe
228735667216_10155205608862217,b'The ex-punk musician had been used to recruit western girls to IS.',"b""British jihadist Jones 'killed by drone'""",link,http://www.bbc.co.uk/news/uk-41593659?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 07:28:55,11362,1379,566,8825,655,235,1534,45,68,0,0.40914465904611746,uk,
228735667216_10155205486827217,b'Safety tips for finger tips. \xe2\x9c\x8b',"b""Child door finger injuries 'can be lifelong'""",link,http://www.bbc.co.uk/news/health-41583836?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 06:18:27,987,226,149,903,17,38,8,21,0,0,0.023809523809523808,health,
228735667216_10155205397802217,"b'The Academy says sexual assault allegations are ""repugnant"".'",b'Oscars hosts to hold talks on Weinstein',link,http://www.bbc.co.uk/news/world-us-canada-41591394?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 05:21:54,1291,276,65,1169,21,16,63,6,16,0,0.2540983606557377,world,us
228735667216_10155205216372217,b'Garments found in 9th and 10th Century graves have thrown up intriguing clues about contact between the Viking and Muslim worlds.',"b""Why did Vikings have 'Allah' on clothes?""",link,http://www.bbc.co.uk/news/world-europe-41567391?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 04:08:09,19945,1852,4875,16526,775,2388,214,11,31,0,0.13849078677976015,world,europe
228735667216_10155205131967217,"b'""Everyone knows it\'s bad but people still do it because it\'s addictive.""'","b""The tradition that's killing a nation""",link,http://www.bbc.co.uk/news/world-asia-40884065?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 03:13:17,5238,317,722,3611,31,558,24,995,19,0,-0.29471419791026426,world,asia
228735667216_10155205040112217,"b'""Everyone here had no time to react.""'","b'Deadly flash floods, landslides hit Vietnam'",link,http://www.bbc.co.uk/news/world-asia-41591784?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 02:20:01,4227,135,349,3008,33,216,6,958,6,0,-0.37940935192780967,world,asia
228735667216_10155204932257217,b'National Day celebrations go ahead amid a continuing political crisis.',b'Spain marks unity amid Catalan crisis',link,http://www.bbc.co.uk/news/world-europe-41590864?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-12 01:12:12,1281,67,47,1178,41,16,36,3,7,0,0.32524271844660196,world,europe
228735667216_10155204762812217,"b'Animal rights campaigners have described Gucci\'s move as a ""huge game changer"".'","b""Gucci to go fur free in 2018: 'It's not modern'""",link,http://www.bbc.co.uk/news/uk-41590946?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-11 23:17:44,19416,558,1327,16942,2200,179,32,29,34,0,0.4383589329021827,uk,
228735667216_10155204679177217,"b""Many Cambodian emergency services drivers don't have driving licences.""","b""Cambodia ambulance drivers told to 'get licences'""",link,http://www.bbc.co.uk/news/blogs-news-from-elsewhere-41582375?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-11 22:26:06,2040,116,157,1672,18,183,157,7,3,0,0.22418478260869565,blogs,news
228735667216_10155204446847217,b'Bishop Hubertus Leteng is accused of embezzlement and having a mistress.',b'Scandal-hit bishop resigns in Indonesia',link,http://www.bbc.co.uk/news/world-asia-41587850?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-11 21:01:29,1765,276,205,1235,20,129,296,31,54,0,0.2179245283018868,world,asia
228735667216_10155204139292217,"b'Police believe the 18-year-old died from ""acute alcohol intoxication with aspiration"" after a fraternity ritual called ""Bible study"".'",b'Ten charged for fraternity hazing death',link,http://www.bbc.com/news/world-us-canada-41588051?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-11 19:10:03,3571,155,212,2183,49,71,11,840,417,0,-0.4311959654178674,world,us
228735667216_10155203739947217,b'What is Catalonia?\nWhy the controversy?\nWhat happens next?',b'Catalan crisis in 300 words',link,http://www.bbc.co.uk/news/world-europe-41584864?ocid=socialflow_facebook&ns_mchannel=social&ns_campaign=bbcnews&ns_source=facebook,2017-10-11 16:00:55,2427,167,169,2304,51,45,9,13,5,0,0.17073170731707318,world,europe
